ID,Dex,Time,Taker,Taker Address,Taker Amount,Taker Token,Maker,Maker Address,Maker Amount,Maker Token,Tx,Create TS
9,SushiSwap,3h ago,🤓 Flash Boy: 0xc3f,0xc3fd1227da579220afeb28b400dacc4ad6523c7c,.0756,WETH,🏦 🤖 Sushiswap Pool: USDC-WETH,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,167,USDC,,2021-07-03 13:18:22
10,SushiSwap,3h ago,🤓 massivedextrader.eth,0xb7d49adb031d6dbdf3e8e28f21c6dd3b6f231cd5,.2753,WETH,🏦 🤖 Sushiswap Pool: WETH-CRV,0xd533a949740bb3306d119cc777fa900ba034cd52,348,CRV,,2021-07-03 13:18:22
11,SushiSwap,4h ago,🤓 Flash Boy: 0x53d,0x53deea1808b6d2b8681241e3857b6c6ed1e7e103,.1011,WETH,🏦 🤖 Sushiswap Pool: WETH-CRV,0xd533a949740bb3306d119cc777fa900ba034cd52,128,CRV,,2021-07-03 13:18:22
12,SushiSwap,5h ago,🤓 Flash Boy: 0xf2c,0xf2cdd8b147802a07f862c9dc125190e0653795a2,.736,WETH,🏦 🤖 Sushiswap,0xe4ae84448db5cfe1daf1e6fb172b469c161cb85f,"7,000",0xe4a…cb85f,,2021-07-03 13:18:22
13,Uniswap,5h ago,🤓 Flash Boy: 0x439,0x439f9d50c2cfab041f8d4b9c8fc553088f88eadc,"1,500",UST,🏦 🤖 Uniswap v3 Pool: USDC-UST,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"1,501",USDC,,2021-07-03 13:18:22
14,Uniswap,5h ago,🤓 Flash Boy: 0x439,0x439f9d50c2cfab041f8d4b9c8fc553088f88eadc,"4,598",USDT,🏦 🤖 Uniswap v3 Pool: UST-USDT,0xa47c8bf37f92abed4a126bda807a7b7498661acd,"4,593",UST,,2021-07-03 13:18:22
15,Uniswap,5h ago,🤓 Flash Boy: 0xd22,0xd22e0e2eea61a70d23e48d3541796b313cba98e5,.005,WETH,🏦 🤖 Uniswap v2 Pool: DAI-WETH,0x6b175474e89094c44da98b954eedeac495271d0f,11,DAI,,2021-07-03 13:18:22
16,Uniswap,5h ago,🤓 Flash Boy: 0xd22,0xd22e0e2eea61a70d23e48d3541796b313cba98e5,.005,WETH,🏦 🤖 Uniswap v2 Pool: DAI-WETH,0x6b175474e89094c44da98b954eedeac495271d0f,11,DAI,,2021-07-03 13:18:22
17,SushiSwap,5h ago,🤓 Flash Boy: 0xd22,0xd22e0e2eea61a70d23e48d3541796b313cba98e5,.005,WETH,🏦 🤖 Sushiswap Pool: DAI-WETH,0x6b175474e89094c44da98b954eedeac495271d0f,11,DAI,,2021-07-03 13:18:22
18,SushiSwap,5h ago,🤓 Flash Boy: 0xd22,0xd22e0e2eea61a70d23e48d3541796b313cba98e5,.005,WETH,🏦 🤖 Sushiswap Pool: DAI-WETH,0x6b175474e89094c44da98b954eedeac495271d0f,11,DAI,,2021-07-03 13:18:22
19,Uniswap,6h ago,🤓 Flash Boy: 0x701,0x701d7bf0793660bfb07131231afdad3803b7b9a8,"144,400",USDT,🏦 🤖 Uniswap v3 Pool: USDC-USDT,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"144,308",USDC,,2021-07-03 13:18:22
20,SushiSwap,6h ago,🤓 Flash Boy: 0xc3f,0xc3fd1227da579220afeb28b400dacc4ad6523c7c,.0339,WETH,🏦 🤖 Sushiswap Pool: USDC-WETH,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,73,USDC,,2021-07-03 13:18:22
21,Uniswap,6h ago,🤓 Smart LP: 0x4c4,0x4c46f9a3da4f7f2911e29dae334ebcf09101a669,.4638,WETH,🏦 🤖 Uniswap v2 Pool: USDC-WETH,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,992,USDC,,2021-07-03 13:18:22
22,SushiSwap,6h ago,🤓 Smart LP: 0x4c4,0x4c46f9a3da4f7f2911e29dae334ebcf09101a669,.0737,WETH,🏦 🤖 Sushiswap Pool: USDC-WETH,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,158,USDC,,2021-07-03 13:18:22
23,SushiSwap,6h ago,🤓 Flash Boy: 0x782,0x7822159ee394d14745cde63a706f965fb73c7ac8,116,CVX,🏦 🤖 Convex Finance: CVX/ETH SLP,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,.1978,WETH,,2021-07-03 13:18:22
24,SushiSwap,7h ago,🤓 Smart LP: 0x4c4,0x4c46f9a3da4f7f2911e29dae334ebcf09101a669,.9354,WETH,🏦 🤖 Sushiswap Pool: USDC-WETH,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"2,005",USDC,,2021-07-03 13:18:22
0,Uniswap,2h ago,🤓 Flash Boy: 0x530,0x530defd6c816809f54f6cfa6fe873646f6ecf930,"1,649",USDC,🏦 🤖 Uniswap v2 Pool: DAI-USDC,0x6b175474e89094c44da98b954eedeac495271d0f,"1,639",DAI,,2021-07-03 13:48:59
1,Uniswap,2h ago,🤓 Flash Boy: 0x530,0x530defd6c816809f54f6cfa6fe873646f6ecf930,.4854,WETH,🏦 🤖 Uniswap v3 Pool: DAI-WETH,0x6b175474e89094c44da98b954eedeac495271d0f,"1,070",DAI,,2021-07-03 13:48:59
2,Uniswap,2h ago,🤓 Flash Boy: 0x530,0x530defd6c816809f54f6cfa6fe873646f6ecf930,"3,334",USDC,🏦 🤖 Uniswap v2 Pool: DAI-USDC,0x6b175474e89094c44da98b954eedeac495271d0f,"3,316",DAI,,2021-07-03 13:48:59
3,SushiSwap,2h ago,🤓 Flash Boy: 0xd18,0xd18001f022154654149ed45888c9c29def6d3ce6,2.55,WETH,🏦 🤖 Sushiswap Pool: WETH-CRV,0xd533a949740bb3306d119cc777fa900ba034cd52,"3,226",CRV,,2021-07-03 13:48:59
4,Curve,2h ago,🤓 cactiart.eth*,0x2e403b969a64bdd1ca18fe10baba4546957bc31e,"9,192",EURS,🏦 🤖 Curve.fi: EURS Swap (EURS sEUR),0xd71ecff9342a5ced620049e616c5035f1db98620,"9,248",sEUR,,2021-07-03 13:48:59
5,Curve,2h ago,🤓 cactiart.eth*,0x2e403b969a64bdd1ca18fe10baba4546957bc31e,"9,256",sEUR,🏦 🤖 Curve.fi: EURS Swap (EURS sEUR),0xdb25f211ab05b1c97d595516f45794528a807ad8,"9,192",EURS,,2021-07-03 13:48:59
6,SushiSwap,2h ago,🤓 cactiart.eth*,0x2e403b969a64bdd1ca18fe10baba4546957bc31e,"1,423",cvxCRV,🏦 🤖 Convex Finance: cvxCRV/CRV SLP,0xd533a949740bb3306d119cc777fa900ba034cd52,"1,415",CRV,,2021-07-03 13:48:59
7,SushiSwap,3h ago,🤓 Flash Boy: 0xda1,0xda1ec362013ee5575dd30a62a4dd47e842e37c74,.171,WETH,🏦 🤖 Sushiswap Pool: DAI-WETH,0x6b175474e89094c44da98b954eedeac495271d0f,377,DAI,,2021-07-03 13:48:59
8,SushiSwap,3h ago,🤓 massivedextrader.eth,0xb7d49adb031d6dbdf3e8e28f21c6dd3b6f231cd5,698,CRV,🏦 🤖 Sushiswap Pool: WETH-CRV,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,.5499,WETH,,2021-07-03 13:48:59
9,SushiSwap,3h ago,🤓 Flash Boy: 0xc3f,0xc3fd1227da579220afeb28b400dacc4ad6523c7c,.0756,WETH,🏦 🤖 Sushiswap Pool: USDC-WETH,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,167,USDC,,2021-07-03 13:48:59
10,SushiSwap,3h ago,🤓 massivedextrader.eth,0xb7d49adb031d6dbdf3e8e28f21c6dd3b6f231cd5,.2753,WETH,🏦 🤖 Sushiswap Pool: WETH-CRV,0xd533a949740bb3306d119cc777fa900ba034cd52,348,CRV,,2021-07-03 13:48:59
11,SushiSwap,4h ago,🤓 Flash Boy: 0x53d,0x53deea1808b6d2b8681241e3857b6c6ed1e7e103,.1011,WETH,🏦 🤖 Sushiswap Pool: WETH-CRV,0xd533a949740bb3306d119cc777fa900ba034cd52,128,CRV,,2021-07-03 13:48:59
12,SushiSwap,5h ago,🤓 Flash Boy: 0xf2c,0xf2cdd8b147802a07f862c9dc125190e0653795a2,.736,WETH,🏦 🤖 Sushiswap,0xe4ae84448db5cfe1daf1e6fb172b469c161cb85f,"7,000",0xe4a…cb85f,,2021-07-03 13:48:59
13,Uniswap,5h ago,🤓 Flash Boy: 0x439,0x439f9d50c2cfab041f8d4b9c8fc553088f88eadc,"1,500",UST,🏦 🤖 Uniswap v3 Pool: USDC-UST,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"1,501",USDC,,2021-07-03 13:48:59
14,Uniswap,5h ago,🤓 Flash Boy: 0x439,0x439f9d50c2cfab041f8d4b9c8fc553088f88eadc,"4,598",USDT,🏦 🤖 Uniswap v3 Pool: UST-USDT,0xa47c8bf37f92abed4a126bda807a7b7498661acd,"4,593",UST,,2021-07-03 13:48:59
15,Uniswap,5h ago,🤓 Flash Boy: 0xd22,0xd22e0e2eea61a70d23e48d3541796b313cba98e5,.005,WETH,🏦 🤖 Uniswap v2 Pool: DAI-WETH,0x6b175474e89094c44da98b954eedeac495271d0f,11,DAI,,2021-07-03 13:48:59
16,Uniswap,6h ago,🤓 Flash Boy: 0xd22,0xd22e0e2eea61a70d23e48d3541796b313cba98e5,.005,WETH,🏦 🤖 Uniswap v2 Pool: DAI-WETH,0x6b175474e89094c44da98b954eedeac495271d0f,11,DAI,,2021-07-03 13:48:59
17,SushiSwap,6h ago,🤓 Flash Boy: 0xd22,0xd22e0e2eea61a70d23e48d3541796b313cba98e5,.005,WETH,🏦 🤖 Sushiswap Pool: DAI-WETH,0x6b175474e89094c44da98b954eedeac495271d0f,11,DAI,,2021-07-03 13:48:59
18,SushiSwap,6h ago,🤓 Flash Boy: 0xd22,0xd22e0e2eea61a70d23e48d3541796b313cba98e5,.005,WETH,🏦 🤖 Sushiswap Pool: DAI-WETH,0x6b175474e89094c44da98b954eedeac495271d0f,11,DAI,,2021-07-03 13:48:59
19,Uniswap,6h ago,🤓 Flash Boy: 0x701,0x701d7bf0793660bfb07131231afdad3803b7b9a8,"144,400",USDT,🏦 🤖 Uniswap v3 Pool: USDC-USDT,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"144,308",USDC,,2021-07-03 13:48:59
20,SushiSwap,6h ago,🤓 Flash Boy: 0xc3f,0xc3fd1227da579220afeb28b400dacc4ad6523c7c,.0339,WETH,🏦 🤖 Sushiswap Pool: USDC-WETH,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,73,USDC,,2021-07-03 13:48:59
21,Uniswap,7h ago,🤓 Smart LP: 0x4c4,0x4c46f9a3da4f7f2911e29dae334ebcf09101a669,.4638,WETH,🏦 🤖 Uniswap v2 Pool: USDC-WETH,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,992,USDC,,2021-07-03 13:48:59
22,SushiSwap,7h ago,🤓 Smart LP: 0x4c4,0x4c46f9a3da4f7f2911e29dae334ebcf09101a669,.0737,WETH,🏦 🤖 Sushiswap Pool: USDC-WETH,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,158,USDC,,2021-07-03 13:48:59
23,SushiSwap,7h ago,🤓 Flash Boy: 0x782,0x7822159ee394d14745cde63a706f965fb73c7ac8,116,CVX,🏦 🤖 Convex Finance: CVX/ETH SLP,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,.1978,WETH,,2021-07-03 13:48:59
24,SushiSwap,7h ago,🤓 Smart LP: 0x4c4,0x4c46f9a3da4f7f2911e29dae334ebcf09101a669,.9354,WETH,🏦 🤖 Sushiswap Pool: USDC-WETH,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"2,005",USDC,,2021-07-03 13:48:59
0,Uniswap,2h ago,🤓 Flash Boy: 0x530,0x530defd6c816809f54f6cfa6fe873646f6ecf930,"1,649",USDC,🏦 🤖 Uniswap v2 Pool: DAI-USDC,0x6b175474e89094c44da98b954eedeac495271d0f,"1,639",DAI,,2021-07-03 14:19:39
1,Uniswap,3h ago,🤓 Flash Boy: 0x530,0x530defd6c816809f54f6cfa6fe873646f6ecf930,"3,334",USDC,🏦 🤖 Uniswap v2 Pool: DAI-USDC,0x6b175474e89094c44da98b954eedeac495271d0f,"3,316",DAI,,2021-07-03 14:19:39
2,Uniswap,3h ago,🤓 Flash Boy: 0x530,0x530defd6c816809f54f6cfa6fe873646f6ecf930,.4854,WETH,🏦 🤖 Uniswap v3 Pool: DAI-WETH,0x6b175474e89094c44da98b954eedeac495271d0f,"1,070",DAI,,2021-07-03 14:19:39
3,SushiSwap,3h ago,🤓 Flash Boy: 0xd18,0xd18001f022154654149ed45888c9c29def6d3ce6,2.55,WETH,🏦 🤖 Sushiswap Pool: WETH-CRV,0xd533a949740bb3306d119cc777fa900ba034cd52,"3,226",CRV,,2021-07-03 14:19:39
4,Curve,3h ago,🤓 cactiart.eth*,0x2e403b969a64bdd1ca18fe10baba4546957bc31e,"9,192",EURS,🏦 🤖 Curve.fi: EURS Swap (EURS sEUR),0xd71ecff9342a5ced620049e616c5035f1db98620,"9,248",sEUR,,2021-07-03 14:19:39
5,Curve,3h ago,🤓 cactiart.eth*,0x2e403b969a64bdd1ca18fe10baba4546957bc31e,"9,256",sEUR,🏦 🤖 Curve.fi: EURS Swap (EURS sEUR),0xdb25f211ab05b1c97d595516f45794528a807ad8,"9,192",EURS,,2021-07-03 14:19:39
6,SushiSwap,3h ago,🤓 cactiart.eth*,0x2e403b969a64bdd1ca18fe10baba4546957bc31e,"1,423",cvxCRV,🏦 🤖 Convex Finance: cvxCRV/CRV SLP,0xd533a949740bb3306d119cc777fa900ba034cd52,"1,415",CRV,,2021-07-03 14:19:39
7,SushiSwap,3h ago,🤓 Flash Boy: 0xda1,0xda1ec362013ee5575dd30a62a4dd47e842e37c74,.171,WETH,🏦 🤖 Sushiswap Pool: DAI-WETH,0x6b175474e89094c44da98b954eedeac495271d0f,377,DAI,,2021-07-03 14:19:39
8,SushiSwap,4h ago,🤓 massivedextrader.eth,0xb7d49adb031d6dbdf3e8e28f21c6dd3b6f231cd5,698,CRV,🏦 🤖 Sushiswap Pool: WETH-CRV,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,.5499,WETH,,2021-07-03 14:19:39
9,SushiSwap,4h ago,🤓 Flash Boy: 0xc3f,0xc3fd1227da579220afeb28b400dacc4ad6523c7c,.0756,WETH,🏦 🤖 Sushiswap Pool: USDC-WETH,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,167,USDC,,2021-07-03 14:19:39
10,SushiSwap,4h ago,🤓 massivedextrader.eth,0xb7d49adb031d6dbdf3e8e28f21c6dd3b6f231cd5,.2753,WETH,🏦 🤖 Sushiswap Pool: WETH-CRV,0xd533a949740bb3306d119cc777fa900ba034cd52,348,CRV,,2021-07-03 14:19:39
11,SushiSwap,5h ago,🤓 Flash Boy: 0x53d,0x53deea1808b6d2b8681241e3857b6c6ed1e7e103,.1011,WETH,🏦 🤖 Sushiswap Pool: WETH-CRV,0xd533a949740bb3306d119cc777fa900ba034cd52,128,CRV,,2021-07-03 14:19:39
12,SushiSwap,6h ago,🤓 Flash Boy: 0xf2c,0xf2cdd8b147802a07f862c9dc125190e0653795a2,.736,WETH,🏦 🤖 Sushiswap,0xe4ae84448db5cfe1daf1e6fb172b469c161cb85f,"7,000",0xe4a…cb85f,,2021-07-03 14:19:39
13,Uniswap,6h ago,🤓 Flash Boy: 0x439,0x439f9d50c2cfab041f8d4b9c8fc553088f88eadc,"1,500",UST,🏦 🤖 Uniswap v3 Pool: USDC-UST,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"1,501",USDC,,2021-07-03 14:19:39
14,Uniswap,6h ago,🤓 Flash Boy: 0x439,0x439f9d50c2cfab041f8d4b9c8fc553088f88eadc,"4,598",USDT,🏦 🤖 Uniswap v3 Pool: UST-USDT,0xa47c8bf37f92abed4a126bda807a7b7498661acd,"4,593",UST,,2021-07-03 14:19:39
15,Uniswap,6h ago,🤓 Flash Boy: 0xd22,0xd22e0e2eea61a70d23e48d3541796b313cba98e5,.005,WETH,🏦 🤖 Uniswap v2 Pool: DAI-WETH,0x6b175474e89094c44da98b954eedeac495271d0f,11,DAI,,2021-07-03 14:19:39
16,Uniswap,6h ago,🤓 Flash Boy: 0xd22,0xd22e0e2eea61a70d23e48d3541796b313cba98e5,.005,WETH,🏦 🤖 Uniswap v2 Pool: DAI-WETH,0x6b175474e89094c44da98b954eedeac495271d0f,11,DAI,,2021-07-03 14:19:39
17,SushiSwap,6h ago,🤓 Flash Boy: 0xd22,0xd22e0e2eea61a70d23e48d3541796b313cba98e5,.005,WETH,🏦 🤖 Sushiswap Pool: DAI-WETH,0x6b175474e89094c44da98b954eedeac495271d0f,11,DAI,,2021-07-03 14:19:39
18,SushiSwap,6h ago,🤓 Flash Boy: 0xd22,0xd22e0e2eea61a70d23e48d3541796b313cba98e5,.005,WETH,🏦 🤖 Sushiswap Pool: DAI-WETH,0x6b175474e89094c44da98b954eedeac495271d0f,11,DAI,,2021-07-03 14:19:39
19,Uniswap,7h ago,🤓 Flash Boy: 0x701,0x701d7bf0793660bfb07131231afdad3803b7b9a8,"144,400",USDT,🏦 🤖 Uniswap v3 Pool: USDC-USDT,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"144,308",USDC,,2021-07-03 14:19:39
20,SushiSwap,7h ago,🤓 Flash Boy: 0xc3f,0xc3fd1227da579220afeb28b400dacc4ad6523c7c,.0339,WETH,🏦 🤖 Sushiswap Pool: USDC-WETH,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,73,USDC,,2021-07-03 14:19:39
21,Uniswap,7h ago,🤓 Smart LP: 0x4c4,0x4c46f9a3da4f7f2911e29dae334ebcf09101a669,.4638,WETH,🏦 🤖 Uniswap v2 Pool: USDC-WETH,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,992,USDC,,2021-07-03 14:19:39
22,SushiSwap,7h ago,🤓 Smart LP: 0x4c4,0x4c46f9a3da4f7f2911e29dae334ebcf09101a669,.0737,WETH,🏦 🤖 Sushiswap Pool: USDC-WETH,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,158,USDC,,2021-07-03 14:19:39
23,SushiSwap,7h ago,🤓 Flash Boy: 0x782,0x7822159ee394d14745cde63a706f965fb73c7ac8,116,CVX,🏦 🤖 Convex Finance: CVX/ETH SLP,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,.1978,WETH,,2021-07-03 14:19:39
24,SushiSwap,8h ago,🤓 Smart LP: 0x4c4,0x4c46f9a3da4f7f2911e29dae334ebcf09101a669,.9354,WETH,🏦 🤖 Sushiswap Pool: USDC-WETH,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"2,005",USDC,,2021-07-03 14:19:39
0,OneInch,57m ago,🤓 playgames.eth,0x6ab791754298d6d6d7c182dc1572126b4ed24897,.0013,0xeee…eeeee,🏦 🤖 1inch: Exchange v2,0x57ab1ec28d129707052df4df418d58a2d46d5f51,2.79,sUSD,,2021-07-03 14:50:12
1,SushiSwap,57m ago,🤓 playgames.eth,0x6ab791754298d6d6d7c182dc1572126b4ed24897,.0013,WETH,🏦 🤖 Sushiswap Pool: sUSD-WETH,0x57ab1ec28d129707052df4df418d58a2d46d5f51,2.79,sUSD,,2021-07-03 14:50:12
2,OneInch,57m ago,🤓 playgames.eth,0x6ab791754298d6d6d7c182dc1572126b4ed24897,.7518,0xeee…eeeee,🏦 🤖 1inch: Exchange v2,0x57ab1ec28d129707052df4df418d58a2d46d5f51,"1,652",sUSD,,2021-07-03 14:50:12
3,Uniswap,3h ago,🤓 Flash Boy: 0x530,0x530defd6c816809f54f6cfa6fe873646f6ecf930,"1,649",USDC,🏦 🤖 Uniswap v2 Pool: DAI-USDC,0x6b175474e89094c44da98b954eedeac495271d0f,"1,639",DAI,,2021-07-03 14:50:12
4,Uniswap,3h ago,🤓 Flash Boy: 0x530,0x530defd6c816809f54f6cfa6fe873646f6ecf930,.4854,WETH,🏦 🤖 Uniswap v3 Pool: DAI-WETH,0x6b175474e89094c44da98b954eedeac495271d0f,"1,070",DAI,,2021-07-03 14:50:12
5,Uniswap,3h ago,🤓 Flash Boy: 0x530,0x530defd6c816809f54f6cfa6fe873646f6ecf930,"3,334",USDC,🏦 🤖 Uniswap v2 Pool: DAI-USDC,0x6b175474e89094c44da98b954eedeac495271d0f,"3,316",DAI,,2021-07-03 14:50:12
6,SushiSwap,3h ago,🤓 Flash Boy: 0xd18,0xd18001f022154654149ed45888c9c29def6d3ce6,2.55,WETH,🏦 🤖 Sushiswap Pool: WETH-CRV,0xd533a949740bb3306d119cc777fa900ba034cd52,"3,226",CRV,,2021-07-03 14:50:12
7,Curve,3h ago,🤓 cactiart.eth*,0x2e403b969a64bdd1ca18fe10baba4546957bc31e,"9,192",EURS,🏦 🤖 Curve.fi: EURS Swap (EURS sEUR),0xd71ecff9342a5ced620049e616c5035f1db98620,"9,248",sEUR,,2021-07-03 14:50:12
8,Curve,3h ago,🤓 cactiart.eth*,0x2e403b969a64bdd1ca18fe10baba4546957bc31e,"9,256",sEUR,🏦 🤖 Curve.fi: EURS Swap (EURS sEUR),0xdb25f211ab05b1c97d595516f45794528a807ad8,"9,192",EURS,,2021-07-03 14:50:12
9,SushiSwap,3h ago,🤓 cactiart.eth*,0x2e403b969a64bdd1ca18fe10baba4546957bc31e,"1,423",cvxCRV,🏦 🤖 Convex Finance: cvxCRV/CRV SLP,0xd533a949740bb3306d119cc777fa900ba034cd52,"1,415",CRV,,2021-07-03 14:50:12
10,SushiSwap,4h ago,🤓 Flash Boy: 0xda1,0xda1ec362013ee5575dd30a62a4dd47e842e37c74,.171,WETH,🏦 🤖 Sushiswap Pool: DAI-WETH,0x6b175474e89094c44da98b954eedeac495271d0f,377,DAI,,2021-07-03 14:50:12
11,SushiSwap,4h ago,🤓 massivedextrader.eth,0xb7d49adb031d6dbdf3e8e28f21c6dd3b6f231cd5,698,CRV,🏦 🤖 Sushiswap Pool: WETH-CRV,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,.5499,WETH,,2021-07-03 14:50:12
12,SushiSwap,4h ago,🤓 Flash Boy: 0xc3f,0xc3fd1227da579220afeb28b400dacc4ad6523c7c,.0756,WETH,🏦 🤖 Sushiswap Pool: USDC-WETH,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,167,USDC,,2021-07-03 14:50:12
13,SushiSwap,4h ago,🤓 massivedextrader.eth,0xb7d49adb031d6dbdf3e8e28f21c6dd3b6f231cd5,.2753,WETH,🏦 🤖 Sushiswap Pool: WETH-CRV,0xd533a949740bb3306d119cc777fa900ba034cd52,348,CRV,,2021-07-03 14:50:12
14,SushiSwap,5h ago,🤓 Flash Boy: 0x53d,0x53deea1808b6d2b8681241e3857b6c6ed1e7e103,.1011,WETH,🏦 🤖 Sushiswap Pool: WETH-CRV,0xd533a949740bb3306d119cc777fa900ba034cd52,128,CRV,,2021-07-03 14:50:12
15,SushiSwap,6h ago,🤓 Flash Boy: 0xf2c,0xf2cdd8b147802a07f862c9dc125190e0653795a2,.736,WETH,🏦 🤖 Sushiswap,0xe4ae84448db5cfe1daf1e6fb172b469c161cb85f,"7,000",0xe4a…cb85f,,2021-07-03 14:50:12
16,Uniswap,6h ago,🤓 Flash Boy: 0x439,0x439f9d50c2cfab041f8d4b9c8fc553088f88eadc,"1,500",UST,🏦 🤖 Uniswap v3 Pool: USDC-UST,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"1,501",USDC,,2021-07-03 14:50:12
17,Uniswap,6h ago,🤓 Flash Boy: 0x439,0x439f9d50c2cfab041f8d4b9c8fc553088f88eadc,"4,598",USDT,🏦 🤖 Uniswap v3 Pool: UST-USDT,0xa47c8bf37f92abed4a126bda807a7b7498661acd,"4,593",UST,,2021-07-03 14:50:12
18,Uniswap,7h ago,🤓 Flash Boy: 0xd22,0xd22e0e2eea61a70d23e48d3541796b313cba98e5,.005,WETH,🏦 🤖 Uniswap v2 Pool: DAI-WETH,0x6b175474e89094c44da98b954eedeac495271d0f,11,DAI,,2021-07-03 14:50:12
19,Uniswap,7h ago,🤓 Flash Boy: 0xd22,0xd22e0e2eea61a70d23e48d3541796b313cba98e5,.005,WETH,🏦 🤖 Uniswap v2 Pool: DAI-WETH,0x6b175474e89094c44da98b954eedeac495271d0f,11,DAI,,2021-07-03 14:50:12
20,SushiSwap,7h ago,🤓 Flash Boy: 0xd22,0xd22e0e2eea61a70d23e48d3541796b313cba98e5,.005,WETH,🏦 🤖 Sushiswap Pool: DAI-WETH,0x6b175474e89094c44da98b954eedeac495271d0f,11,DAI,,2021-07-03 14:50:12
21,SushiSwap,7h ago,🤓 Flash Boy: 0xd22,0xd22e0e2eea61a70d23e48d3541796b313cba98e5,.005,WETH,🏦 🤖 Sushiswap Pool: DAI-WETH,0x6b175474e89094c44da98b954eedeac495271d0f,11,DAI,,2021-07-03 14:50:12
22,Uniswap,7h ago,🤓 Flash Boy: 0x701,0x701d7bf0793660bfb07131231afdad3803b7b9a8,"144,400",USDT,🏦 🤖 Uniswap v3 Pool: USDC-USDT,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"144,308",USDC,,2021-07-03 14:50:12
23,SushiSwap,7h ago,🤓 Flash Boy: 0xc3f,0xc3fd1227da579220afeb28b400dacc4ad6523c7c,.0339,WETH,🏦 🤖 Sushiswap Pool: USDC-WETH,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,73,USDC,,2021-07-03 14:50:12
24,Uniswap,8h ago,🤓 Smart LP: 0x4c4,0x4c46f9a3da4f7f2911e29dae334ebcf09101a669,.4638,WETH,🏦 🤖 Uniswap v2 Pool: USDC-WETH,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,992,USDC,,2021-07-03 14:50:12
0,Uniswap,45m ago,🤓 Flash Boy: 0xa5c,0xa5cb0648383b871de9d8c8a2f31bb985ec160187,3,WETH,🏦 🤖 Uniswap v3 Pool: WETH-USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,"6,700",USDT,,2021-07-03 15:21:05
1,OneInch,1h ago,🤓 playgames.eth,0x6ab791754298d6d6d7c182dc1572126b4ed24897,.0013,0xeee…eeeee,🏦 🤖 1inch: Exchange v2,0x57ab1ec28d129707052df4df418d58a2d46d5f51,2.79,sUSD,,2021-07-03 15:21:05
2,SushiSwap,1h ago,🤓 playgames.eth,0x6ab791754298d6d6d7c182dc1572126b4ed24897,.0013,WETH,🏦 🤖 Sushiswap Pool: sUSD-WETH,0x57ab1ec28d129707052df4df418d58a2d46d5f51,2.79,sUSD,,2021-07-03 15:21:05
3,OneInch,1h ago,🤓 playgames.eth,0x6ab791754298d6d6d7c182dc1572126b4ed24897,.7518,0xeee…eeeee,🏦 🤖 1inch: Exchange v2,0x57ab1ec28d129707052df4df418d58a2d46d5f51,"1,652",sUSD,,2021-07-03 15:21:05
4,Uniswap,4h ago,🤓 Flash Boy: 0x530,0x530defd6c816809f54f6cfa6fe873646f6ecf930,"1,649",USDC,🏦 🤖 Uniswap v2 Pool: DAI-USDC,0x6b175474e89094c44da98b954eedeac495271d0f,"1,639",DAI,,2021-07-03 15:21:05
5,Uniswap,4h ago,🤓 Flash Boy: 0x530,0x530defd6c816809f54f6cfa6fe873646f6ecf930,.4854,WETH,🏦 🤖 Uniswap v3 Pool: DAI-WETH,0x6b175474e89094c44da98b954eedeac495271d0f,"1,070",DAI,,2021-07-03 15:21:05
